text,favorite_count,retweet_count,user.followers_count,user.friends_count,label
BREAKING NEWS: An armed gunman is holding up to 13 people hostage inside a cafe in one of Sydney's main business areas [Sky News Australia],46,100,500440,1533,1
"Ray Hadley says he spoke with hostage, and could hear the gunman in the background barking orders and demanding to go live on air",58,140,15056,389,1
"Hostage situation erupts in Sydney cafe, Australian prime minister says it may be ""politically motivated"" http://t.co/439C1MkRWf",45,271,4449631,7357,1
"There is at least one armed suspect involved in Sydney hostage situation, U.S. officials say. http://t.co/02SVSxOrFt",237,489,21718217,109,1
50 hostages in a cafe... at Sydney... Imagine if @Bdutt were reporting this ugly incident.. You would be dead by now....,74,178,76558,207,1
Sydney's central business district is under lockdown as gunman takes hostages at a cafe. Live stream as it unfolds: http://t.co/J7YKJcaPqt,37,137,2499,680,1
MT @mashable #Uber intros surge pricing during #sydneysiege - http://t.co/ypP0wMtOON http://t.co/kbPubroomX,29,140,35028,2169,1
Uber Is Allegedly Charging Passengers $100 Minimum During Sydney Siege http://t.co/6GYtqylMUt via @braddybb,22,138,15343,753,1
"Flag held by Sydney hostage often used by Jabhat Al-Nusra &amp; other armed Islamist groups, but not ISIS, expert says http://t.co/ZtjDvjTt9c",26,148,1955622,2894,1
"Uber says it has hiked prices in Sydney to ""encourage more drivers to come online &amp; pick up passengers."" http://t.co/MCJ0rMSXPc #SydneySiege",33,154,4814829,2778,1
BBC News - Sydney siege: Hostages held in central cafe http://t.co/TaSZx5PnEz #sidneysiege,4,3000,42670,2365,1
Sydney Siege: Up To 40 Hostages Held - Reports #sidneysiege @skynews http://t.co/6NcYLpqsIN,3,3000,42670,2365,1
"At least one armed offender holding an undisclosed number of hostages, says Sydney police #sydneysiege http://t.co/6yS0ePNdeI",123,552,12525643,3,1
Uber criticized for “off the charts” surge pricing during hostage crisis in Australia. http://t.co/OgTn7iAO1W http://t.co/qdX0m3uzWc,19,100,152634,1624,1
Praying for the hostages in #Sydney. For speedy rescue and no one harmed. #sydneysiege,125,112,38314,278,1
"#SYDNEYSIEGE: Hostage-takers ‘have suicide belts, demand radio convo with #Abbott’ – report http://t.co/1ZlzKDjvSf http://t.co/7Jej7i4SlO",142,562,824828,460,1
"Authorities have not yet had direct contact with the hostage taker at a Sydney café, official says. http://t.co/02SVSxOrFt",196,461,21720848,109,1
This is the exclusion zone currently in place in Sydney's CBD. http://t.co/qbMIVC5VJv #SydneySiege http://t.co/YoPxvVXLZV,35,185,230482,395,1
Uber Sydney trips from CBD will be free for riders. Higher rates are still in place to encourage drivers to get into the CBD.,178,491,5051,675,1
"After criticism, Uber now picking riders in downtown Sydney for free during hostage crisis. https://t.co/BrmZCdZpxj http://t.co/9OUdn7HZBd",28,132,152561,1624,1
#sydneysiege: Police confirm only one armed suspect is holding undisclosed number of hostages at a cafe http://t.co/wcxgqM4DrH,32,101,193653,304,1
"Uber reverses course after @Mashable story, now giving free rides to people in downtown #Sydney. Good call: https://t.co/x3Z2LI886S",31,103,12802,7023,1
Sydney siege: hostages in Australian cafe forced to hold black and white Islamic flag to windows http://t.co/7Xz4S0xgoN #sydneysiege,25,180,2996400,1081,1
Sydney Opera House among buildings evacuated due to #SydneySiege: http://t.co/xQtgKojdnC http://t.co/LPOz3sxOI7,86,307,5445883,968,1
"Gunman's headband reads, ""We are your soldiers O Muhammad"".
#MartinPlace #SydneySiege http://t.co/ggUgP4kV9c",20,145,253,159,1
"Sydney's Daily Telegraph has printed a special 2pm edition - ""Death cult CBD attack"" #MartinPlaceSiege http://t.co/smU3gg3RSS",67,209,15056,389,1
"Hostages held in Sydney cafe, forced to hold Islamic flag in window: http://t.co/UiqFQ372Ae http://t.co/LDeKQuLYcx",171,732,5638775,1043,1
"Martin Place, Sydney Opera House &amp; State Library evacuated due to #sydneysiege follow our blog
http://t.co/4MUc9ivwbK http://t.co/s6hCQ8QOAs",32,108,490216,1063,1
"Dozens of hostages are being held in a Sydney cafe, Islamic flag seen in window » http://t.co/krZOmZSUaX http://t.co/ThxMOu1dTj",42,140,1724951,883,1
#BREAKING: Flag w/ Islamic writing held up to window of #Sydney cafe. Police say up to 50 hostages. #Australia PM convenes security team.,29,112,10878,1246,1
RT @guardian: Sydney siege: hostages in Australian cafe forced to hold black and white Islamic flag to windows http://t.co/i2sx7hWU4K #sydn…,0,241,39,31,1
"Update: After price hikes, @Uber_Sydney says all rides will be free for passengers leaving #SydneySiege area http://t.co/rqCr89FK8V",60,179,4814719,2778,1
"Who's your pick for ""worst contribution to #sydneysiege"" - Mamamia, Uber or the Daily Tele? http://t.co/h9HRgIDBRB",101,138,592,406,1
"hostages in Sydney right now... my thoughts and prayers are with you guys. 

so much hatred in the world. this isn't the way..
#sydneysiege",559,423,119277,432,1
"""The situation in sydney must be hard for 5sos""

No the situation in sydney must be hard for the innocent people that are being held hostage",414,577,5180,2431,1
Deserted grounds of the evacuated #Sydney Opera House - More on our LIVE page: http://t.co/VaKt3ZpRZR #sydneysiege http://t.co/pKWvDgpOle,72,227,8173678,61,1
Grand Mufti of Australia statement condemning #SydneySiege http://t.co/8juQ032EdP,126,319,4534,2556,1
"#Sydneysiege latest -- Police say no direct contact with gunman, precise number of hostages not known http://t.co/pcAt91LIdS",56,179,4636701,382,1
Updated: An armed person took hostages in a Sydney cafe and displayed a black flag with Arabic script http://t.co/P42f29rnK1,119,318,14334209,1002,1
"Hearing about the hostage situation in Sydney, I hope everything calms soon, and no one is harmed",69825,37264,3200952,9487,1
"#Religion Of COWARDS-&gt;Hostages Forced Display Islamic Flag, Women Used AsShields http://t.co/VTKaSgZXv1 #sydneysiege http://t.co/Pn6268vCwd",59,105,26719,10597,1
BREAKING: Hostages are running out of the cafe #sydneysiege,108,227,170238,4176,1
"3 people have come running out of the Lindt cafe building, including a man who looked like a cafe worker. #MartinPlaceSiege #sydneysiege",82,180,41941,397,1
We can see people coming out a firedoor near the Lindt cafe to waiting police. 2-3 people. Hard to see. #sydneysiege,49,124,16012,1437,1
#BREAKING Reports two customers and an employee have escaped the #SydneySiege http://t.co/fSLeobzxHh,60,145,72203,8674,1
"Hostage situation ongoing in Sydney business district.

LIVE: http://t.co/j1ljDbazOw
UPDATES: http://t.co/PD7pVfU9pQ http://t.co/KHoDrDWaeV",82,241,3775887,860,1
Reportedly 3 hostages have come out of the #lindt  cafe #sydneysiege,52,119,170115,4176,1
Fire door is still open. SWAT police at its opening. Three people freed. #sydneysiege,84,165,16010,1437,1
#BREAKING: Reports hostages can be seen running from the Lindt building in the latest development of the Sydney #siege. #9News,57,101,26325,1644,1
Two came out front door of Lindt cafe. One out fire door. They had hands in the air. Appear to be safe. #sydneysiege,96,238,16015,1437,1
"PM Abbott calls for calm amid Sydney hostage situation

http://t.co/ZhsbFmxRCv http://t.co/eUAr2DqMGl",35,222,6133,5598,1
#BREAKING: Reports that some of the hostages have escaped. LIVE Ch 601 #sydneysiege http://t.co/BzJmCjgyzU,76,219,150780,84767,1
Australian Mufti condemns hostage taking in #Sydney - Statement #SydneyHostageCrisis #SydneySiege #SydneyCafe http://t.co/n38XZVq5iu,34,106,60879,4033,1
"UPDATE: Reports the gunman has released three hostages, with the six hour #siege unravelling. Details to come. #9News",54,113,26688,1644,1
#StartUps Uber Offers Free Rides During Sydney Hostage Crisis After Surge Pricing… http://t.co/r62oIX7twQ #NewsFeed http://t.co/Q0cULw3Dva,22,1135,2186307,745,1
"Local media: 3 people appear to escape from Martin Place, Sydney, café, amid hostage situation - @ABCNews http://t.co/N5mmnilz4Z",70,212,7125070,505,1
#SYDNEYSIEGE: 3 people escape gunman-held Lindt Café http://t.co/1ZlzKDjvSf http://t.co/DJCj55u6qk,35,116,824772,460,1
"CONFIRMED: Three hostages, 2 customers, 1 worker, have been released from Cafe. #sydneysiege",91,134,101550,308,1
"BREAKING UPDATE: 2 hostages escape Lindt Café through front door, 1 via fire door http://t.co/1ZlzKDjvSf #Sydneysiege http://t.co/TRUBNRw7wa",48,144,824833,460,1
#BREAKING Three hostages run out of Sydney siege cafe: report,24,127,282272,486,1
"PM Modi condemns Sydney hostage crisis

http://t.co/Ihl4Dxc7Ub http://t.co/3odOw6yBp3",72,324,6201,5558,1
"Three people spotted running out of #Lindt cafe, shielded by heavily armed police. #sydneysiege #martinplacesiege http://t.co/DCezDxucaj",68,132,41853,397,1
"BREAKING: Three Sydney hostages flee cafe, Australian TV networks report http://t.co/gZ5EXZIrwa",100,159,1955688,2894,1
"3 people appear to escape from Lindt Cafe in Sydney, @abcnews reports. #SydneySiege http://t.co/HFOY0ctLNV http://t.co/SdHLGo6pzY",91,146,187943,4737,1
BREAKING: 2 people have run out of Sydney building where a hostage situation is unfolding.,153,430,4449655,7357,1
Police confirm three safe #SydneySiege: “Our number one aim is to resolve incident peacefully” http://t.co/jiJRlQJdeU,79,122,15396,753,1
NSW Police confirm three people have emerged from the Lindt cafe in Martin Place #sydneysiege http://t.co/4MUc9ivwbK http://t.co/ZoZyJnkANL,59,152,489696,1063,1
Three people seen running out of Sydney cafe where hostages have been held for hours - live updates http://t.co/vywOk7zMoS #sydneysiege,62,178,2996276,1081,1
"And I'm now officially done with @Uber, which is price gouging during AU hostage crisis. What sad sorry clowns. http://t.co/OTwTz3E8UM",60,121,32545,1287,1
JUST IN: Police: 3 people were able to run from Sydney cafe during ongoing hostage situation - @9NewsAUS http://t.co/wFfwbG9Gg6,72,155,3776028,860,1
3 people freed from cafe in Sydney under siege. Not clear how many  hostages remain. #sydneysiege,253,400,15096509,1021,1
Update: Several people have emerged from the building where hostages in Sydney are being held http://t.co/tguHAkbs5T http://t.co/EBf9WkJIEl,39,143,4814435,2778,1
MORE: 3rd person runs out a fire exit of a Sydney building where a hostage situation has been unfolding: http://t.co/sq7lKCSxNd,59,159,4449411,7357,1
3 people run out of Sydney cafe where hostages are being held. http://t.co/eY2FWZsK7C #sydneysiege,418,724,21720160,109,1
BREAKING: Police have confirmed 3 people escape Sydney cafe where hostages are being held,189,253,4636645,382,1
At least three hostages flee #lindtcafe in #Sydney  http://t.co/z9JrtJ2IN3 #sydneysiege http://t.co/1QgdVpZczx,481,1158,12524412,3,1
BREAKING: Three hostages appear to have escaped the Sydney cafe where a siege remains ongoing. http://t.co/akfqcnbofX #sydneyseige,56,166,2926713,385,1
Police: Negotiators are now in contact with armed hostage-taker in Sydney situation; motive remains unknown - http://t.co/mp18E4DdjW,24,114,3775576,860,1
"Finally a news presenter has said ""this is not a terrorist event, it is a criminal event involving hostages""
@abcnews #sydneysiege",117,181,87,161,1
"Vision shows three hostage escaping from the Lindt in #MartinPlace #SydneySiege
https://t.co/d5EonYzhDG",75,151,246647,448,1
UPDATE: Police confirm they have made contact with the gunman. There are no reported injuries. #9News http://t.co/nZWY5ZyWBe,55,147,26669,1644,1
Bystanders taking selfies at scene of Sydney hostage siege. http://t.co/OgTn7iAO1W http://t.co/FkxZWo6dSs,59,236,152574,1624,1
Here's a vine showing the dramatic moment three hostages escaped the #sydneysiege https://t.co/7VWb7IW5hm,85,157,15389,753,1
NSW police: Police negotiators have had contact with hostage-taker in ongoing Sydney cafe siege. http://t.co/akfqcnbofX #sydneyseige,37,117,2927203,385,1
"Police negotiators have contacted hostage taker in Sydney cafe, police official says. http://t.co/eY2FWZsK7C #sydneysiege",233,452,21716031,109,1
"RT @cnnbrk: Police negotiators have contacted hostage taker in Sydney cafe, police official says. http://t.co/1OIEbeSwIO #sydneysiege",0,102,14,8,1
#SYDNEYSIEGE: Contact made with gunman – police report http://t.co/H0SlBNPHG6 http://t.co/1ZlzKDjvSf,38,139,824735,460,1
Footage shows three men fleeing #sydneysiege building http://t.co/UxcrhFcL61 http://t.co/boGVVouqKa,120,234,8174272,61,1
"162,000+ Muslims that call #Sydney home hoping for safe release of hostages. Then, they will brace themselves for backlash. #sydneysiege",55,130,9896,570,1
Praying for the hostages in the cafe in Sydney. No religion represents hate and violence. When will this madness stop. #sydneysiege,1544,1280,981199,243,1
Islamic terrorist attack in Sydney. Hostages holding up a black flag with the Islamic creed on it. #SydneySiege http://t.co/8NE4o0coQ6,18,120,8487,237,1
Uber reaches 4.0x surge pricing as Sydney faces hostage lockdown  http://t.co/8OCDETqYKE,1,107,129077,11864,1
Deputy Commissioner Catherine Burn confirms police are in contact with #sydneysiege gunman http://t.co/z9JrtJ2IN3 http://t.co/G1KrGL5Jxs,223,554,12524281,3,1
"MORE: Police confirm 3 hostages escape Sydney cafe, unknown number remain inside http://t.co/pcAt91LIdS #Sydneysiege",76,117,4637065,382,1
"Police Surround Sydney Cafe, Where Armed Person Holds Hostages http://t.co/CPrsOcTuis",81,173,14334282,1002,1
#BREAKING: Two more hostages have just escaped from #sydneysiege,100,190,150565,84766,1
Five people have now escaped the #Lindt cafe. Two female hostages ran out just moments ago. #sydneysiege http://t.co/s2xapyaX05,75,155,41705,397,1
Two women have emerged from the Lindt cafe in #Sydney. Five hostages are now out #sydneysiege http://t.co/4MUc9ivwbK http://t.co/oVrob5DLD3,336,525,489545,1063,1
"BREAKING: Two new hostages, both woman, run to safety from Sydney cafe, Australia television network reports http://t.co/apNKqmicSX",66,118,1955703,2894,1
JUST IN: 2 women have just run from Sydney cafe during ongoing hostage situation - @9NewsAUS http://t.co/n5vhI5DsZg,178,330,3776269,860,1
Two female hostages have run out of #SydneySiege. 5 in total have escaped http://t.co/isvMtY4oUQ http://t.co/Xv2gJ1Q3zZ,47,113,116456,35970,1
"Local media: 2 more people appear to escape Martin Place, Sydney, café amid hostage situation; 5 now free - @smh http://t.co/N5mmnilz4Z",57,121,7125080,505,1
Update - Five hostages have escaped from the Lindt cafe in Sydney and an unconfirmed number of hostages remain inside #sydneysiege,28,100,1354075,6,1
Powerful series of images of one of the hostages escaping #sydneysiege http://t.co/8JoOsCMZKA,459,808,4242,2254,1
2 more people have fled from Sydney cafe where hostages are being held. http://t.co/eY2FWZsK7C #sydneysiege,290,488,21719174,109,1
"WATCH: The moment two women escaped the #sydneysiege.
https://t.co/WeFAZGu5Fm",141,382,150843,84767,1
"BREAKING: 2 more people seen fleeing Sydney building at center of hostage drama, bringing total of those who escaped to 5.",136,307,4449992,7357,1
"UPDATE: ""The police didn't run to the hostages, they let the girls run to them."" - @michaelusher #SydneySiege #9News http://t.co/52h65DJ5ki",70,137,26764,1644,1
Sydney in lockdown as at least one gunman holds several people hostage in a café http://t.co/qgq2xmaVUt #sydneysiege http://t.co/qTYpQM9snG,71,291,139223,1707,1
BREAKING UPDATE: 2 more hostages leave #Sydneysiege site http://t.co/m51P8dUPhB http://t.co/nN9oFekgTZ,40,128,824778,460,1
Live coverage of the Sydney cafe hostage siege on @SkyNews and at http://t.co/1gMsZkOTjC http://t.co/C2nWo4mA5A,40,120,1732082,17,1
"Such powerful images of hostages escaping, those poor women. And the fear for those still trapped inside #Sydneysiege http://t.co/TeEnRk6JTi",426,933,15057,389,1
UPDATE: Total of 5 people have been able to get out of Sydney cafe during hostage situation: http://t.co/mp18E4DdjW http://t.co/n5vhI5DsZg,112,220,3775737,860,1
Another hostage flees the scene of the #sydneysiege | https://t.co/OFlGOOJheJ | Courtesy @9NewsAUS,79,242,489721,1063,1
Black flag held by #Sydneysiege hostages bears Islamic message of faith http://t.co/rEpn2Mt4UC (PHOTO: AP/Channel 7) http://t.co/U9sqDmwt4w,108,232,4637013,382,1
"#Sydneysiege: 2 women flee #LindtCafe, a total of 5 hostages now free http://t.co/m51P8dUPhB http://t.co/WrPDLAJBS0",37,110,824820,460,1
TV pictures show two more people emerging from Sydney Lindt café -- they appear to be staff members #sydneysiege http://t.co/bIXelwv03X,193,300,12525184,3,1
"BREAKING: 2 more hostages escape Sydney cafe, local media report",122,110,4636489,382,1
The moment a female Lindt worker escapes the #SydneySiege: http://t.co/isvMtY4oUQ #hostage #MartinPlace http://t.co/iAlARm6GRf,511,684,116475,35970,1
Ultra capitalism backflip - #Uber rethinks fee hike amid #Sydneysiege http://t.co/Rt4dZZUXat http://t.co/QpFrfwjMaD,108,119,122339,885,1
Total number of people who have left the cafe in Sydney up to 5. The latest: http://t.co/Nl3BNlFidA #SydneySiege http://t.co/TgZkYFNlR9,135,325,5446393,968,1
Powerful &amp; harrowing image of a Lindt workers escaping the #sydneysiege https://t.co/NltzGnXezS,220,386,69732,3777,1
"Photo of the moment a cafe worker escaped the #SydneySiege http://t.co/5gHPSYcSKg via @TheHeraldSun 
STORY: http://t.co/CYzb8gilDu",56,120,130725,2814,1
A heartstopping moment as this hostage gets out of the cafe: #sydneysiege https://t.co/1eDrmlRpwG,154,343,8317,3130,1
WATCH: 2 women escape through front door of Sydney cafe http://t.co/7sVO5tf31q - @channeltennews http://t.co/L0HWVtNTzy,57,173,3450663,413,1
A woman runs to police from cafe in Sydney during hostage crisis http://t.co/xbLHYWGSdc,107,315,33419,240,1
"#sydneysiege Update:

-5 hostages have escaped
-""No one has been injured” per @nswpolice 

http://t.co/aFHirytbFH

https://t.co/Byh8670MfK",285,429,188033,4737,1
Sickening. Stay Safe Sydney. Praying hard for all the hostages inside x,1413,796,652026,372,1
Most Muslim men I know would risk their lives to take down that coward holding hostages in the #SydneySiege,306,208,6351,150,1
"This is shot that captures the #sydneysiege: sheer terror/relief of escaped hostages, incredible work of @nswpolice http://t.co/iCffJZ9NuZ",267,441,4931,659,1
Aussie grand mufti &amp; Imam Council condemn #Sydneysiege hostage capture http://t.co/m51P8dUPhB - LIVE UPDATES http://t.co/tTw3kMkYTZ,39,122,824800,460,1
Five Hostages Escape Sydney Cafe Siege — Live Updates From @BuzzFeedOz http://t.co/LP6ciOWv59 http://t.co/XC6fJKCg4S,221,243,1794143,2720,1
These hostages' faces say so much http://t.co/FkqkWrumfZ #sydneysiege http://t.co/alk2z0Lsgj,137,235,116475,35970,1
Reports on @channeltennews #sydneysiege gunman wants #ISIL flag delivered to cafe and he also wants to speak to PM or people will be killed.,20,120,5520,889,1
Further @channeltennews reporting #sydneysiege gunman says there are 4 bombs: 2 in cafe and 2 elsewhere in CBD.,37,169,5520,889,1
5 people have been able to get out of Sydney cafe during hostage situation: http://t.co/DBgNP6sqFG http://t.co/Q3ECKnYfPV,185,337,3776017,860,1
#SydneySiege hostage runs towards police after escaping from cafe http://t.co/TBSBYzD1xd http://t.co/D4qHwljHKt,16,130,271310,145,1
Five Hostages Escape Sydney Cafe Siege — Live Updates From @BuzzFeedOz http://t.co/aFHirytbFH http://t.co/BiLJuBBc5R,138,138,187975,4737,1
5 people so far have fled Sydney cafe. Unknown number of hostages still inside. http://t.co/TSrJhOhW15 #sydneysiege,260,627,21720786,109,1
Hostage falls into policeman’s arms after being released http://t.co/csL4lAPffR #SydneySiege http://t.co/jfF7hivmol,130,233,2062,136,1
BREAKING NEWS: GUNMAN DEMANDING TO SPEAK TO AUSTRALIAN PRIME MINISTER AND ALSO ASKING FOR AN ISLAMIC STATE FLAG TO BE BROUGHT TO LINDT CAFE.,46,181,201982,3540,1
Here's everything we know so far about the #sydneysiege. Dozens of hostages are being held. http://t.co/YqNdZrYJQQ http://t.co/rQJCIBxqsm,36,143,1732203,17,1
"UPDATE: There are reports police have discovered the identity of the lone gunman, with the #SydneySiege in its sixth hour. #9News",66,142,26687,1644,1
"Total 5 hostages have left Lindt #MartinPlace; 3 men, 2 women. LIVE: http://t.co/Ni4ouWAGoO. #SydneySiege #9News http://t.co/CKB2uLPHVd",93,194,140542,1163,1
"Reports police have now identified the hostage taker at #SydneySiege. Five hostages have escaped, 15 people are believed still being held.",133,266,114891,505,1
"Let us condemn the""Sydney cafe seize""&amp; pray for the safe return of hostages. Let's unite to prevent such acts of violence across the world",223,205,1313292,161,1
#sydneysiege: It's understood the gunman has demanded a meeting with the Australian PM. http://t.co/YqNdZrYJQQ http://t.co/OEzyLSPCpd,86,329,1732187,17,1
Five free but an unknown number remain trapped in dramatic siege in Sydney: http://t.co/VUVPPrKuDc #sydneysiege http://t.co/oHEoDf8r3H,189,498,2926999,385,1
#Sydney: Hostages told Australia's #channeltennews the gunman claims there are 2 bombs in the cafe and 2 in CBD area http://t.co/cQ21WPQNAP,25,128,376055,80,1
Picture of one of the women seen running from the #sydneysiege cafe. She is wearing a uniform with the Lindt logo http://t.co/WCAHu0wRgk,582,1070,12523950,3,1
"BREAKING UPDATE: Gunman demands to speak to #Abbott, asks to bring him #ISIS flag http://t.co/1ZlzKDjvSf #SydneySiege http://t.co/L4GhXZUE2p",80,265,824728,460,1
Fear and relief as these two hostages escape #sydneysiege - LIVE: http://t.co/1SVkbgZqXC http://t.co/hdXmf3uu8D,867,1413,12357,31,1
#sydneysiege: There are reports the hostage-taker claims to have up to four bombs. http://t.co/1gMsZkOTjC http://t.co/hrMncBhLy5,38,197,1732248,17,1
Many people are writing to me rejoicing that there is a hostage situation in Sydney. That they are somehow happy... http://t.co/Qx9ekZI6o7,145,105,172742,649,1
I feel so much for the hostages in Sydney. I also feel for law-abiding Muslims in Australia. The backlash will be nasty.,59,115,55652,812,1
Yet another hostage has just been forced by the gunman to call the @9NewsSyd office - passed on his captor's demands #SydneySiege,61,150,15056,389,1
"DRAMATIC PHOTO:Woman running from #SYDNEYSIEGE cafe, unknown number of hostages remain trapped http://t.co/m51P8dUPhB http://t.co/uCRfqOnR50",91,223,824815,460,1
"Hostages inside the siege have told Australia's @channelten that the gunman, calling himself ""The Brother"", has two bombs inside.",22,101,301637,390,1
"Hostage taker in Sydney cafe demands 2 things: ISIS flag, phone call with Australian PM.  http://t.co/TSrJhOhW15 #sydneysiege",383,1382,21719478,109,1
Sky News Australia: a sixth hostage has escaped from the Lindt cafe in Sydney #sydneysiege,71,201,1353912,6,1
"LIVE: 5 hostages escape #sydneysiege, many still in captivity 
See:http://t.co/mHOg6GV1pk http://t.co/8wCPPye3d9",74,222,6144,5598,1
BREAKING NEWS: A SIXTH HOSTAGE HAS NOW ESCAPED FROM THE CAFE IN SYDNEY.,70,110,202028,3540,1
"Hostage taker in Sydney cafe demands ISIS flag and call with Australian PM, Sky News reports. http://t.co/a2vgrn30Xh #sydneysiege",34,246,2927521,385,1
Five hostages have escaped the besieged Lindt Cafe in #Sydney | Our latest update: http://t.co/XJVICQdu0y http://t.co/aNGBZsCmdQ,52,140,2197338,137,1
#SYDNEYSIEGE UPDATE: 6th hostage escapes from #Lindt cafe http://t.co/m51P8dUPhB #MartinPlace http://t.co/UcIRugA0Gy,47,118,824828,460,1
This black flag bearing Arabic script was held up by two hostages in the cafe. #sydneysiege http://t.co/kB72LEg5vr http://t.co/eJy7shdnlS,40,155,1732235,17,1
"2 hostages in Sydney café confirm to @channeltennews gunman's demands 
1) He wants ISIS flag delivered
2) He wants to speak to Prime Minster",22,103,3438,339,1
"#Sydney:  Hostage taker demands ISIS flag, warns of four bombs in city http://t.co/A1hns0CCjF http://t.co/Ep3BPPjSUm",33,194,375848,80,1
Police aware that hostages are posting gunman's demands on social media. #sydneysiege,30,107,150704,84766,1
"NSW Police confirm 5 hostages have emerged from #sydneysiege and they are negotiating: ""It might take a bit of time"" http://t.co/le9r9REzdR",241,572,12524120,3,1
#sydneysiege is a misnomer. It's a hostage situation. Inside a cafe. You want 2 know what being under siege looks like? look @ #Gaza.,125,203,2728,1687,1
Map: Exclusion zone remains around #MartinPlace as the #Sydneysiege continues  http://t.co/aOuG4dmrHb http://t.co/ZP0U1xNQzA,45,129,489877,1063,1
BREAKING: Five have now escaped a hostage situation at a cafe in downtown Sydney #sydneysiege http://t.co/gl30dy8PYN http://t.co/7oYbXnAeKV,86,197,937818,1766,1
"DRAMATIC VIDEO: #Sydneysiege hostages run from #Lindt Cafe, more remain trapped http://t.co/AUy05vbZjh http://t.co/n3a3mdMoYU",55,189,824774,460,1
Update: Five hostages escape as a gunman continues siege in Sydney cafe http://t.co/srN4LP5972 http://t.co/JRXqBzBVEH,86,168,1955497,2894,1
Two women flee #sydneysiege cafe http://t.co/BqHdeSc9Iu via @telegraphvideo http://t.co/iqsGuhpUBG,36,125,745571,263,1
"With the #sydneysiege now in its tenth hour, police say they're in contact with the gunman. http://t.co/Au4T7dsSAh http://t.co/KQftolnHji",82,207,1732326,17,1
"Frank Gardner BBC: ""There are elements of Four Lions here. The gunman has the wrong flag. He is asking for the ISIL flag to be delivered.""",42,122,15277,8,1
Hostages are posting the requests of the gunman on social media. @nswpolice has asked the media not to publish those requests #SydneySiege,51,148,1573,281,1
"An #ISIS ""lonewolf"" has taken around 30 people hostage in a Sydney and demanded to talk to the PM, according to Australian media reports.",39,119,2434098,5169,1
"An #ISIS ""lonewolf"" has taken around 30 people hostage in a Sydney cafe and demanded to talk to the PM, according to Australian media.",35,168,2434154,5169,1
"#SYDNEYSIEGE: 5 hostages escape from #Lindt Cafe, more trapped, police in contact with gunman http://t.co/m51P8dUPhB https://t.co/hMQ7clAmHS",143,367,824792,460,1
A hostage runs towards a police officer outside Lindt cafe #SydneySiege #SydneyCafeSiege http://t.co/hygtXFzItO,57,108,1640970,49,1
"#Sydneysiege latest: Gunman reportedly demands ISIS flag, contact with Australian PM http://t.co/7p9QLG6mn4",50,130,4636691,382,1
Gunman demands meeting with Tony Abbott and claims four bombs in area #sydneysiege http://t.co/F5QXAWZM3w http://t.co/Uam9VUm9fh,19,118,937818,1766,1
"As per the request of police, we will not be airing any of the gunman's demands or what the hostages have been forced to tell us.",90,108,1148,1359,1
Police have identified who the gunman is. He is known to police. NSW Police have asked the ABC not to identify him #sydneysiege #abc730,130,447,3951,1504,1
TEN news has received a video in which a #lindtcafe hostage relays the gunman's demands. At police request we will not broadcast it.,135,296,41664,3492,1
"Such powerful images of hostages escaping, those poor women. And the fear for those still trapped inside #Sydneysiege http://t.co/I2wLJhIymm",3,275,70,53,1
Tomorrow the exclusion zone will stay in place in Sydney - if you work in the area please stay at home. #sydneysiege http://t.co/LMonvzQWIZ,48,180,1147,1164,1
"5 people escape Sydney siege, 1 Indian among hostages

http://t.co/mHOg6GV1pk http://t.co/G6Ykk7eRZ4",75,221,6183,5558,1
Another post from a hostage within #lindtcafe during #sydneysiege - showing demands of gunmen; blacked out by media. http://t.co/PdFic0Xr9i,38,100,763,17,1
"#SydneySiege ""We are only dealing with one location"" says police chief, responding to rumours of bombs elsewhere http://t.co/3shTK9yYOh",79,180,8172632,61,1
"Uber backtracks, offers free rides after prices were gouged for people fleeing from Sydney hostage drama: http://t.co/cSIT4JaCjk",49,168,4449680,7357,1
"""At least 1 gunman"" in #SydneySiege (image of suspect not verified) No injuries known - police http://t.co/XLklHFHCT3 http://t.co/Rxh3RH2RMS",283,814,12525448,3,1
Can confirm that several media outlets know the name and background of the hostage taker. Holding off publication. #sydneysiege,97,169,9396,2230,1
VIDEO: Australian police say they are talking to gunman holding hostages inside cafe in Sydney: http://t.co/lHNXgtPj7B,25,103,4449903,7357,1
I hope for everyones sake that this is fake but please just be careful if you live in or close to Sydney #sydneysiege http://t.co/NxwDSFVxqQ,183,412,965,2003,1
What does the black flag at #SydneySiege stand for? http://t.co/3shTK9yYOh http://t.co/UkVFUgetLd,159,352,8174324,61,1
"please repost this and stay out of Sydney on New Years, better safe than sorry! http://t.co/hh0PHk55Ps",29,112,2493,538,1
Sydney hostage-taker has reportedly demanded an ISIS flag http://t.co/zeTA5p7OYc,40,117,6587840,773,1
#sydneysiege: Up to 20 hostages are being held in darkness in a cafe in Sydney. http://t.co/5jtd36wFOU http://t.co/Gmt7PAuHzb,27,132,1732220,17,1
A gunman holding hostages in a Sydney cafe is said to be demanding an #ISIS flag http://t.co/39zCkBTOvF #sydneysiege http://t.co/Z8QH4xssOc,952,2099,15092622,1021,1
Sydney airspace wasn't closed. A second terror suspect wasn't arrested. Myths around #sydneysiege debunked. http://t.co/yTLKLUKnFd,45,116,306687,1767,1
